category,product_code,true_rank,predicted_score
Bacon,1,3.0,4.538600635249429
Bacon,2,2.0,2.8423922787625733
Bacon,3,1.0,2.914920403064995
Bacon,4,4.0,2.1610219741413452
Bacon,5,10.0,7.281036980150172
Bacon,6,9.0,6.2514213814852475
Bacon,7,6.0,6.612872169907015
Bacon,8,8.0,5.041675635178462
Bacon,9,5.0,5.197835655137021
Bacon,10,7.0,3.6813748827760215
Barista_Milk,1,2.0,3.963096787996456
Barista_Milk,2,8.0,4.838464576382513
Barista_Milk,3,10.0,5.681450984837715
Barista_Milk,4,6.5,4.845539644844135
Barista_Milk,5,3.0,5.182246471318779
Barista_Milk,6,1.0,6.230230253580159
Barista_Milk,7,9.0,5.730419401087179
Barista_Milk,8,6.5,6.163771010388588
Barista_Milk,9,5.0,3.669391170294584
Barista_Milk,10,4.0,1.4140805993315708
Bratwurst,1,6.0,4.764756671895721
Bratwurst,2,2.0,4.1834732205517255
Bratwurst,3,5.0,2.27273600824161
Bratwurst,4,4.0,2.537954719918022
Bratwurst,5,8.0,4.680940454680472
Bratwurst,6,1.0,4.730122040095764
Bratwurst,7,3.0,1.1322858773372997
Bratwurst,8,9.0,7.207042261380872
Bratwurst,9,7.0,5.177688530648247
Breaded_Chicken_Filet,1,3.0,2.2681992611463686
Breaded_Chicken_Filet,2,1.0,3.1505768525181095
Breaded_Chicken_Filet,3,4.0,2.740052773506658
Breaded_Chicken_Filet,4,2.0,2.063106289569247
Breaded_Chicken_Filet,5,5.0,1.3405541175438465
Breakfast_Sausages,1,1.0,6.668944993971002
Breakfast_Sausages,2,7.0,5.3130792983040775
Breakfast_Sausages,3,6.0,6.208657691581816
Breakfast_Sausages,4,10.0,6.612842858396452
Breakfast_Sausages,5,5.0,0.6265013202538374
Breakfast_Sausages,6,9.0,3.776082137257146
Breakfast_Sausages,7,3.0,4.304974449460431
Breakfast_Sausages,8,2.0,3.7537065544981543
Breakfast_Sausages,9,8.0,6.452650350293343
Breakfast_Sausages,10,4.0,1.4005290795934109
Burgers,1,2.0,2.506530078896835
Burgers,2,3.0,6.291935509245108
Burgers,3,8.0,3.0105660145140907
Burgers,4,9.0,7.313420184301583
Burgers,5,1.0,1.5088146532336186
Burgers,6,10.0,5.645847888133671
Burgers,7,7.0,3.604751366947142
Burgers,8,6.0,6.600071515650084
Burgers,9,5.0,6.072469207260216
Burgers,10,4.0,4.251772305793122
Butter,1,2.0,3.639468096144189
Butter,2,4.0,1.6079872902901453
Butter,3,10.0,4.970768432675009
Butter,4,8.0,2.837899220550809
Butter,5,9.0,6.4723092035105445
Butter,6,7.0,8.161410309605143
Butter,7,5.0,6.445591521936687
Butter,8,6.0,4.576511064419223
Butter,9,1.0,2.2723526912062755
Butter,10,3.0,3.5446576583799096
Cheddar_Cheese,1,5.5,5.067201413368424
Cheddar_Cheese,2,1.0,4.0625948348193965
Cheddar_Cheese,3,5.5,3.5145357068031533
Cheddar_Cheese,4,4.0,3.8526223572225944
Cheddar_Cheese,5,2.0,0.5633216341218445
Cheddar_Cheese,6,8.0,6.088882727119473
Cheddar_Cheese,7,3.0,2.2944666890837997
Cheddar_Cheese,8,7.0,1.663630966271215
Chicken_Strips,1,2.0,3.365960974111561
Chicken_Strips,2,10.0,5.223778749957492
Chicken_Strips,3,5.0,6.78691069740946
Chicken_Strips,4,4.0,3.305404589650512
Chicken_Strips,5,7.0,4.456940438491577
Chicken_Strips,6,8.0,2.422055082046914
Chicken_Strips,7,9.0,2.221571575654298
Chicken_Strips,8,3.0,2.0971099123928876
Chicken_Strips,9,6.0,5.367416368975137
Chicken_Strips,10,1.0,6.423525860067207
Cream_Cheese,1,2.0,2.6556976558866636
Cream_Cheese,2,10.0,4.7882276910817465
Cream_Cheese,3,4.0,2.794046606637836
Cream_Cheese,4,9.0,4.618212598375017
Cream_Cheese,5,8.0,6.049849848938544
Cream_Cheese,6,7.0,7.403764392605788
Cream_Cheese,7,1.0,2.6812358502949465
Cream_Cheese,8,3.0,6.479774082219988
Cream_Cheese,9,5.0,3.871044491067264
Cream_Cheese,10,6.0,5.593197774591107
Creamer,1,1.0,1.921456791345876
Creamer,2,4.0,3.935907664931407
Creamer,3,9.0,3.5261664788808194
Creamer,4,8.0,6.00534986240714
Creamer,5,2.0,1.4147593282136302
Creamer,6,5.0,6.8651411010316625
Creamer,7,6.0,5.800016368431267
Creamer,8,7.0,4.358837997544126
Creamer,9,3.0,3.065871705091966
Deli_Ham,1,8.0,5.472868579354193
Deli_Ham,2,3.5,0.9624624408830988
Deli_Ham,3,3.5,4.899247163902515
Deli_Ham,4,5.0,5.843874154478426
Deli_Ham,5,6.0,3.892558930873747
Deli_Ham,6,9.0,4.540689078365106
Deli_Ham,7,1.0,4.508226400238716
Deli_Ham,8,2.0,2.696202880184093
Deli_Ham,9,7.0,2.207275846861857
Deli_Turkey,1,7.0,4.308822775495095
Deli_Turkey,2,3.0,2.7042628354589766
Deli_Turkey,3,6.0,4.9491263323643695
Deli_Turkey,4,5.0,0.6273827071080654
Deli_Turkey,5,2.0,3.1515446487403915
Deli_Turkey,6,1.0,3.1335856688817323
Deli_Turkey,7,4.0,3.1377521169673326
Hot_Dogs,1,4.0,3.5180449889621666
Hot_Dogs,2,5.0,5.314242064396543
Hot_Dogs,3,8.0,5.65243249984755
Hot_Dogs,4,6.0,6.9169890014620705
Hot_Dogs,5,10.0,3.5813398478684286
Hot_Dogs,6,7.0,4.9608835385674315
Hot_Dogs,7,2.0,0.4367248346892439
Hot_Dogs,8,1.0,1.723313573413492
Hot_Dogs,9,3.0,2.7183314640446476
Hot_Dogs,10,9.0,3.758573543380235
Ice_Cream_Hard_Serve,1,10.0,6.154384133236104
